taxon_id	taxon_rank	scientific_name	synonym	tol_id	common_name	subspecies	species	genus	family	order	class	phylum	kingdom	superkingdom	assembly_level	biosample	scaffold_n50	assembly_type	contig_n50	gene_count	assembly_date	busco_completeness	gc_percent	mitochondrion_assembly_span	c_value	genome_size	genome_size_kmer	genome_size_draft	chromosome_number	haploid_number	ploidy	insdc_open	published	sequencing_status
91726	genus	Ivindomyrus	["Ivindomyrus"]					Ivindomyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11268016;SAMN11275759	25384571		12064		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA529476;PRJNA529481		insdc_open
91722	genus	Hippopotamyrus	["Paramyomyrus"]					Hippopotamyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11267644	25271851		13411		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA529459		insdc_open
91716	genus	Boulengeromyrus	["Boulengeromyrus"]					Boulengeromyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11109361	25477320		14144		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA526756		insdc_open
91718	genus	Campylomormyrus	["Campylomormyrus"]					Campylomormyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA8907184;SAMN11109022;SAMN11109135	25121727		1399758		2022-12-09			16715	1.099609375	1075800000			48	24	2	PRJEB45430;PRJNA526736;PRJNA526745		insdc_open
69935	genus	Pollimyrus	["Pollimyrus"]					Pollimyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11975473;SAMN11976030	26003243		11271		2023-01-03			16706	1	978000000			48	24	2	PRJNA547754;PRJNA547785		insdc_open
91724	genus	Hyperopisus	["Hyperopisus"]					Hyperopisus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11268097	25464968		12228		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA529477		insdc_open
91730	genus	Mormyrus	["Mormyrius"]					Mormyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11334887;SAMN11646870;SAMN11649522;SAMN11976054	25984154		18324		2022-12-09			16706	1	978000000			48	24	2	PRJNA530791;PRJNA542939;PRJNA542943;PRJNA547786		insdc_open
112159	genus	Stomatorhinus	["Stomatorhinus"]					Stomatorhinus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11975465;SAMN11975468	24803833		9869		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA547747;PRJNA547748		insdc_open
42649	genus	Marcusenius	["Marcusenius"]					Marcusenius	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11267884;SAMN11267980	25213000		8387		2023-04-03			16691	1.099609375	1075800000			48	24	2	PRJNA529469;PRJNA529471		insdc_open
42653	genus	Petrocephalus	["Petrocephalus"]					Petrocephalus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN08216602;SAMN08225106;SAMN11975457;SAMN11975470	23647827		11712		2023-04-03			17042	1.099609375	1075800000			48	24	2	PRJNA423286;PRJNA427158;PRJNA547742;PRJNA547751		insdc_open
89588	genus	Genyomyrus	["Genyomyrus"]					Genyomyrus	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11267865	25165373		11722		2022-12-09			16697	1.099609375	1075800000			48	24	2	PRJNA529465		insdc_open
91732	genus	Paramormyrops	["Paramormyrops"]					Paramormyrops	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN08000665;SAMN11975388;SAMN11975461;SAMN28901579	25588927		446819		2023-04-03			16758	1.099609375	1075800000			48	24	2	PRJNA417677;PRJNA547741;PRJNA547743;PRJNA846755		insdc_open
112150	genus	Isichthys	["Isichthys"]					Isichthys	Mormyridae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11267976	25403056		11092		2022-12-09			16706	1.099609375	1075800000			48	24	2	PRJNA529470		insdc_open
27724	genus	Osteoglossum	["Ichnosoma"]					Osteoglossum	Osteoglossidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16006	0.93994140625	919320000			56	28	2			
27726	genus	Scleropages	["Delsmania"]					Scleropages	Osteoglossidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	CNS0529505;CNS0529515;CNS0567336;SAMEA4872123;SAMN02592717;SAMN03894411;SAMN03894452;SAMN03894453;SAMN26278492;SAMN26279940	31084684		9102216		2023-04-03			16660	0.91748046875	897315000			56	28	2	EBP;PRJEB31995;PRJEB31996;PRJEB31997;PRJNA232741;PRJNA290061;PRJNA290062;PRJNA290065;PRJNA810746;PRJNA810753;VGP		insdc_open
91720	genus	Heterotis	["Heterotis"]					Heterotis	Osteoglossidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	CNS0130051;CNS0279772;SAMN16252091	32427226		4571806		2021-04-26			16551	0.91748046875	897315000			56	28	2	PRJNA665338		insdc_open
113543	genus	Arapaima	["Vastres"]					Arapaima	Osteoglossidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMEA104324749;SAMN11567704	667839		131583		2018-07-25			16433	0.89501953125	875310000			56	28	2	PRJEB22808;PRJNA540910		insdc_open
8275	genus	Pantodon	["Pantodon"]					Pantodon	Pantodontidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			15845	0.77001953125	753060000			48	24	2			
42647	genus	Gymnarchus	["Gymnarchus"]					Gymnarchus	Gymnarchidae	Osteoglossiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN08214438	17055376		23832		2023-02-09			16449	1.0087890625	986557500			48	24	2	PRJNA423259		insdc_open
54903	genus	Hiodon	["Hyodon"]					Hiodon	Hiodontidae	Hiodontiformes	Actinopteri	Chordata	Metazoa	Eukaryota	Scaffold	SAMN11975469;SAMN11976055	22986		12019		2022-10-20			16619	0.994140625	986557500			48	24	2	PRJNA547749;PRJNA547787		insdc_open
7945	genus	Muraenesox	["Muraenesox"]					Muraenesox	Muraenesocidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17960	1.1298828125	1105140000			38	19	2			
391193	genus	Congresox	["Congresox"]					Congresox	Muraenesocidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17891	1.1298828125	1105140000			38	19	2			
189500	genus	Gavialiceps	["Gavialiceps"]					Gavialiceps	Muraenesocidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17891	1.1298828125	1105140000			38	19	2			
2923227	genus	Sauromuraenesox						Sauromuraenesox	Muraenesocidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17891	1.1298828125	1105140000			38	19	2			
189502	genus	Oxyconger	["Oxyconger"]					Oxyconger	Muraenesocidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17891	1.1298828125	1105140000			38	19	2			
391195	genus	Cynoponticus	["Cheiromuroenesox"]					Cynoponticus	Muraenesocidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17822	1.1298828125	1105140000			38	19	2			
2726663	genus	Nettenchelys						Nettenchelys	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17808	1.6005859375	1530570000			38	19	2			
556253	genus	Leptocephalus	["Leptocephalus"]					Leptocephalus	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			18037	1.6005859375	1530570000			38	19	2			
182430	genus	Hoplunnis	["Hoplunnis"]					Hoplunnis	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17828	1.6005859375	1530570000			38	19	2			
182428	genus	Facciolella	["Nettastomella"]					Facciolella	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17789	1.6005859375	1530570000			38	19	2			
189921	genus	Saurenchelys	["Saurenchelys"]					Saurenchelys	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17808	1.6005859375	1530570000			38	19	2			
118176	genus	Nettastoma	["Nettastoma"]					Nettastoma	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17714	1.6005859375	1530570000			38	19	2			
391215	genus	Venefica	["Venefica"]					Venefica	Nettastomatidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17808	1.6005859375	1530570000			38	19	2			
556144	genus	Pythonichthys	["Heterenchelys"]					Pythonichthys	Heterenchelyidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17042	1.6005859375	1530570000			38	19	2			
118144	genus	Moringua	["Aphthalmichthys"]					Moringua	Moringuidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16349	1.6005859375	1530570000			38	19	2			
722441	genus	Neoconger	["Chrinorhinus"]					Neoconger	Moringuidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16349	1.6005859375	1530570000			38	19	2			
1916795	genus	Channomuraena	["Channo-muraena"]					Channomuraena	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16497	2.36328125	2249400000			42	21	2			
556234	genus	Anarchias	["Anarchias"]					Anarchias	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16497	2.36328125	2249400000			42	21	2			
189495	genus	Uropterygius	["Uropterygus"]					Uropterygius	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16497	2.36328125	2249400000			42	21	2			
210591	genus	Scuticaria	["Muraenoblenna"]					Scuticaria	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16497	2.36328125	2249400000			42	21	2			
121281	genus	Gymnothorax	["Serranguilla"]					Gymnothorax	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN17935105;SAMN19023397;SAMN19023404;SAMN33263871	133528002		53379876		2023-06-26			16572	2.30078125	2249400000			42	21	2	PRJNA702255;PRJNA934055		insdc_open
391221	genus	Rhinomuraena	["Rhinomuraena"]					Rhinomuraena	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16566	2.30078125	2249400000			42	21	2			
1905335	genus	Diaphenchelys	["Diaphenchelys"]					Diaphenchelys	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16570	2.30078125	2249400000			42	21	2			
189497	genus	Echidna	["Molarii"]					Echidna	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-06-15			16562	2.30078125	2249400000			42	21	2			
876646	genus	Enchelynassa	["Enchelynassa"]					Enchelynassa	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16592	2.30078125	2249400000			42	21	2			
426091	genus	Enchelycore	["Eurymyctera"]					Enchelycore	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16532	2.30078125	2249400000			42	21	2			
118150	genus	Strophidon	["Evenchelys"]					Strophidon	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16568	2.30078125	2249400000			42	21	2			
1159275	genus	Pseudechidna	["Pseudechina"]					Pseudechidna	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16572	2.30078125	2249400000			42	21	2			
876648	genus	Gymnomuraena	["Gymnomurena"]					Gymnomuraena	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			16576	2.30078125	2249400000			42	21	2			
1182257	genus	Monopenchelys	["Monopenchelys"]					Monopenchelys	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16570	2.30078125	2249400000			42	21	2			
46661	genus	Muraena	["Limamuraena"]					Muraena	Muraenidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16570	2.5390625	2484120000			42	21	2			
3056051	genus	Evips						Evips	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	23	2			
3056087	genus	Phyllophichthus						Phyllophichthus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	23	2			
3056097	genus	Quassiremus						Quassiremus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	23	2			
3056085	genus	Phaenomonas						Phaenomonas	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	23	2			
2184256	genus	Hemerorhinus						Hemerorhinus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	23	2			
3056035	genus	Cirricaecula						Cirricaecula	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	23	2			
722522	genus	Pseudomyrophis	["Pseudomyrophis"]					Pseudomyrophis	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
2589339	genus	Schismorhynchus	["Schismorhynchus"]					Schismorhynchus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
182416	genus	Ahlia	["Ahlia"]					Ahlia	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
3040450	genus	Glenoglossa						Glenoglossa	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
190108	genus	Muraenichthys	["Muraenichthys"]					Muraenichthys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
1405782	genus	Neenchelys	["Neenchelys"]					Neenchelys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
2488697	genus	Schultzidia	["Schultzidia"]					Schultzidia	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
391187	genus	Scolecenchelys	["Scolenchelys"]					Scolecenchelys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
182418	genus	Myrophis	["Hesperomyrus"]					Myrophis	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			47	24	2			
118156	genus	Ophisurus	["Ophiurus"]					Ophisurus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17843	1.9599609375	1916880000			46	23	2			
1821184	genus	Lamnostoma	["Lamnastoma"]					Lamnostoma	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
391185	genus	Echelus	["Enchelys"]					Echelus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
2100583	genus	Gordiichthys	["Gordiichthys"]					Gordiichthys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
2013004	genus	Bascanichthys	["Bascanichthys"]					Bascanichthys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
391183	genus	Brachysomophis	["Dendrophis"]					Brachysomophis	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
189509	genus	Pisodonophis	["Brachycheirophis"]					Pisodonophis	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1156448	genus	Apterichtus	["Caecilia"]					Apterichtus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
54917	genus	Ophichthus	["Leptorhinophis"]					Ophichthus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
54919	genus	Echiophis	["Notophtophis"]					Echiophis	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1459855	genus	Yirrkala	["Pantonora"]					Yirrkala	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1156453	genus	Callechelys	["Cryptopterygium"]					Callechelys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
189511	genus	Xyrias	["Xyrias"]					Xyrias	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1182207	genus	Aprognathodon	["Aprognathodon"]					Aprognathodon	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1323569	genus	Cirrhimuraena	["Cirrhimuraena"]					Cirrhimuraena	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
182434	genus	Myrichthys	["Myrichthys"]					Myrichthys	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17859	1.9599609375	1916880000			46	23	2			
182432	genus	Ichthyapus	["Rhinenchelys"]					Ichthyapus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1156472	genus	Leiuranus	["Liuranus"]					Leiuranus	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
1789961	genus	Dalophis	["Dalaphis"]					Dalophis	Ophichthidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17851	1.9599609375	1916880000			46	23	2			
556249	genus	Monognathus	["Plasmatostoma"]					Monognathus	Monognathidae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										16868	1.6005859375	1530570000			38	19	2			
391209	genus	Poeciloconger						Poeciloconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.58203125	1476780000			38	19	2			
391205	genus	Heteroconger	["Nystactichthys"]					Heteroconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17768	1.58203125	1476780000			38	19	2			
189486	genus	Gorgasia	["Gorgasia"]					Gorgasia	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17768	1.58203125	1476780000			38	19	2			
391199	genus	Paraconger	["Paraconger"]					Paraconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-03			17729	1.7998046875	1760400000			38	19	2			
3040444	genus	Chiloconger						Chiloconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17518	1.7998046875	1760400000			38	19	2			
189927	genus	Parabathymyrus	["Parabathymyrus"]					Parabathymyrus	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17518	1.7998046875	1760400000			38	19	2			
267668	genus	Gnathophis	["Gnathopsis"]					Gnathophis	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17518	1.7998046875	1760400000			38	19	2			
135219	genus	Ariosoma	["Ariosoma"]					Ariosoma	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-15			17308	1.7998046875	1760400000			38	19	2			
2650381	genus	Bathymyrus	["Bathymyrus"]					Bathymyrus	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17518	1.7998046875	1760400000			38	19	2			
7942	genus	Conger	["Forskalichthys"]					Conger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota	Chromosome	SAMN17922836	55204474		1398550		2023-04-12			18741	1.2197265625	1193160000			38	19	2	PRJNA702045		insdc_open
391197	genus	Rhynchoconger	["Rhynchoconger"]					Rhynchoconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota							2023-04-16			17716	1.36328125	1193160000			38	19	2			
190105	genus	Bathycongrus	["Bathycongrus"]					Bathycongrus	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
189924	genus	Uroconger	["Paruroconger"]					Uroconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
391212	genus	Xenomystax	["Xenomystax"]					Xenomystax	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
1642171	genus	Acromycter	["Acromycter"]					Acromycter	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
391207	genus	Macrocephenchelys	["Macrocephenchelys"]					Macrocephenchelys	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
391201	genus	Bathyuroconger	["Silvesterina"]					Bathyuroconger	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
458553	genus	Bassanago	["Bassanago"]					Bassanago	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
477287	genus	Pseudoxenomystax	["Pseudoxenomystax"]					Pseudoxenomystax	Congridae	Anguilliformes	Actinopteri	Chordata	Metazoa	Eukaryota										17716	1.36328125	1193160000			38	19	2			
