"","scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","type1","type2","type3","type4","karyotype","animal_ID","line2","line3","cnag_id","iucn","superclass","status","iPSC","species_short","sample_id","link","dna","karyo","rna","iPSC2","seq"
"376","Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","NO ZIMS (F/HYBRDID?)",NA,NA,"Fibro","DNA","SEQ",NA,NA,NA,"A274",NA,NA,"AY5183","LC?","Mammalia",TRUE,FALSE,"Pap_Cyn","Pap_Cyn_1",NA,TRUE,FALSE,FALSE,FALSE,TRUE
"377","Macaca sylvanus","Macaca sylvanus",NA,"Barbary macaque","Cercopithecidae","MIG12-28734788/BARCELONA/10699","WILD","M","Fibro","DNA","SEQ",NA,NA,NA,"A300",NA,NA,"AX8912","EN","Mammalia",TRUE,FALSE,"Mac_Syl","Mac_Syl_1",NA,TRUE,FALSE,FALSE,FALSE,TRUE
"378","Hylobates muelleri","Hylobates muelleri",NA,"Bornean Gibbon","Hylobatidae","27920039/MADRID Z / GM2","UNKNOWN","M","Fibro","DNA",NA,NA,NA,NA,"A298",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Hyl_Mue","Hyl_Mue_1",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"379","Hylobates pileatus","Hylobates pileatus",NA,"Pileated Gibbon","Hylobatidae","24150276/BARCELONA / 11283","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A379",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Hyl_Pil","Hyl_Pil_1","https://www.iucnredlist.org/species/10552/17966665",TRUE,FALSE,FALSE,FALSE,FALSE
"380","Hylobates lar","Hylobates lar",NA,"White-handed Gibbon","Hylobatidae","25620264/MADRID Z / GMB2","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A432",NA,NA,NA,"EN","Mammalia",FALSE,FALSE,"Hyl_Lar","Hyl_Lar_1","https://www.iucnredlist.org/species/10548/17967253",FALSE,FALSE,FALSE,FALSE,FALSE
"381","Hylobates lar","Hylobates lar",NA,"White-handed Gibbon","Hylobatidae","HBY14-00185/ELCHE SAF / 1276","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A467",NA,NA,NA,"EN","Mammalia",TRUE,FALSE,"Hyl_Lar","Hyl_Lar_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"382","Erinaceus europaeus","Erinaceus europaeus",NA,"West European Hedgehog","Erinaceinae","ERIZO1",NA,NA,"Primary",NA,NA,NA,NA,NA,"A211",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Eri_Eur","Eri_Eur_1","https://www.iucnredlist.org/species/29650/2791303",FALSE,FALSE,FALSE,FALSE,FALSE
"383","Erinaceus europaeus","Erinaceus europaeus",NA,"West European Hedgehog","Erinaceinae","QGH20-05451-IA",NA,NA,"Primary",NA,NA,NA,NA,NA,"A40",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Eri_Eur","Eri_Eur_2","https://animaldiversity.org/accounts/Erinaceus_europaeus/",FALSE,FALSE,FALSE,FALSE,FALSE
"384","Suncus etruscus","Suncus etruscus",NA,"Pygmy White-toothed Shrew","Soricidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A64",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Sun_Etr","Sun_Etr_1","https://www.iucnredlist.org/species/90389138/22288134",FALSE,FALSE,FALSE,FALSE,FALSE
"385","Artibeus jamaicensis","Artibeus jamaicensis",NA,"Jamaican Fruit-eating Bat","Chiroptera",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A161",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Art_Jam","Art_Jam_1","https://www.iucnredlist.org/species/14919/22016159",FALSE,FALSE,FALSE,FALSE,FALSE
"386","Pteropus lylei","Pteropus lylei",NA,"Lyle's flying fox","Chiroptera","17963235/BARCELONA / 5732","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A194",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pte_Lyl","Pte_Lyl_1","https://www.iucnredlist.org/species/18734/22082429",TRUE,FALSE,FALSE,FALSE,FALSE
"387","Pteropus lylei","Pteropus lylei",NA,"Lyle's flying fox","Chiroptera","MIG12-29239579","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A279",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pte_Lyl","Pte_Lyl_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"388","Pteropus lylei","Pteropus lylei",NA,"Lyle's flying fox","Chiroptera","MIG12-28324384/MIG12-28324384","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A419",NA,NA,NA,"VU","Mammalia",TRUE,FALSE,"Pte_Lyl","Pte_Lyl_3",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"389","Myrmecophaga tridactyla","Myrmecophaga tridactyla",NA,"Giant Anteater","Myrmecophagidae","-",NA,NA,"Fibro",NA,NA,NA,NA,NA,"A342",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Myr_Tri","Myr_Tri_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"390","Myrmecophaga tridactyla","Myrmecophaga tridactyla",NA,"Giant Anteater","Myrmecophagidae","26855739/MADRID Z / OH4","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A436",NA,NA,NA,"LC","Mammalia",FALSE,FALSE,"Myr_Tri","Myr_Tri_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"391","Procavia capensis","Procavia capensis",NA,"Rock hyrax","Procaviidae","CGK10-00254/BIOPARCVA / V11164","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A353",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pro_Cap","Pro_Cap_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"392","Procavia capensis","Procavia capensis",NA,"Rock hyrax","Procaviidae",NA,"CAPTIVE",NA,"Fibro",NA,NA,NA,NA,NA,"A469",NA,NA,NA,"LC","Mammalia",TRUE,FALSE,"Pro_Cap","Pro_Cap_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"393","Salmo salar","Salmo salar",NA,"Atlantic Samon","Salmonidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,"A376",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Sal_Sal","Sal_Sal_1","https://www.iucnredlist.org/species/19855/9026693",FALSE,FALSE,FALSE,FALSE,FALSE
"394","Salmo salar","Salmo salar",NA,"Atlantic Samon","Salmonidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,"A138",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Sal_Sal","Sal_Sal_2","https://www.miteco.gob.es/en/biodiversidad/temas/inventarios-nacionales/09047122800af6b3_tcm38-199078.pdf",FALSE,FALSE,FALSE,FALSE,FALSE
"395","Salmo salar","Salmo salar",NA,"Atlantic Samon","Salmonidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,"A223",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Sal_Sal","Sal_Sal_3","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=97955",FALSE,FALSE,FALSE,FALSE,FALSE
"396","Salmo salar","Salmo salar",NA,"Atlantic Samon","Salmonidae","-",NA,NA,"Primary",NA,NA,NA,NA,NA,"A349",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Sal_Sal","Sal_Sal_4","https://animaldiversity.org/accounts/Salmo_salar/",FALSE,FALSE,FALSE,FALSE,FALSE
"397","Carcharhinus plumbeus","Carcharhinus plumbeus",NA,"Sandbar shark","Carcharhinidae","WKP18-01472/MADRID Z / TG05","CAPTIVE",NA,"Primary",NA,NA,NA,NA,NA,"A145",NA,NA,NA,"EN","Fish",FALSE,FALSE,"Car_Plu","Car_Plu_1","https://www.iucnredlist.org/species/39365/173433550",FALSE,FALSE,FALSE,FALSE,FALSE
"398","Scyliorhinus stellaris","Scyliorhinus stellaris",NA,"Nursehound","Scyliorhinidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A225",NA,NA,NA,"VU","Fish",FALSE,FALSE,"Scy_Ste","Scy_Ste_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"399","Ginglymostoma cirratum","Ginglymostoma cirratum",NA,"Nurse shark","Ginglymostomatidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A240",NA,NA,NA,"VU","Fish",FALSE,FALSE,"Gin_Cir","Gin_Cir_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"400","Chiloscyllium punctatum","Chiloscyllium punctatum",NA,"Grey Carpetshark","Hemiscylliidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A249",NA,NA,NA,"NT","Fish",FALSE,FALSE,"Chi_Pun","Chi_Pun_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"401","Hemiscyllium ocellatum","Hemiscyllium ocellatum",NA,"Epaulette Shark","Hemiscylliidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A252",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Hem_Oce","Hem_Oce_1",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"402","Diplodus vulgaris","Diplodus vulgaris",NA,"Seabream","Sparidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A31O",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Dip_Vul","Dip_Vul_1","https://www.iucnredlist.org/species/170261/1304171",FALSE,FALSE,FALSE,FALSE,FALSE
"403","Hippocampus reidi","Hippocampus reidi",NA,"Long-snout Seahorse","Syngnathidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A445",NA,NA,NA,"NT","Fish",FALSE,FALSE,"Hip_Rei","Hip_Rei_1","https://www.iucnredlist.org/species/10082/17025021",FALSE,FALSE,FALSE,FALSE,FALSE
"404","Hippocampus abdominalis","Hippocampus abdominalis",NA,"Pot-bellied Seahorse","Syngnathidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A444",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Hip_Abd","Hip_Abd_1","https://www.iucnredlist.org/species/10057/54903879",FALSE,FALSE,FALSE,FALSE,FALSE
"405","Hippocampus abdominalis","Hippocampus abdominalis",NA,"Pot-bellied Seahorse","Syngnathidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A377",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Hip_Abd","Hip_Abd_2",NA,FALSE,FALSE,FALSE,FALSE,FALSE
"406","Sargocentron diadema","Sargocentron diadema",NA,"Crown Squirrelfish","Holocentridae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A443",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Sar_Dia","Sar_Dia_1","https://www.iucnredlist.org/species/67901205/115442185",FALSE,FALSE,FALSE,FALSE,FALSE
"407","Engraulis encrasicolus","Engraulis encrasicolus",NA,"European Anchovy","Engraulidae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A442",NA,NA,NA,"LC","Fish",FALSE,FALSE,"Eng_Enc","Eng_Enc_1","https://www.iucnredlist.org/species/198568/15546291",FALSE,FALSE,FALSE,FALSE,FALSE
