"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","karyotype","sample_id","wgs","rna_seq","iucn","superclass","animal_id","individual_id","lines_per_individual","iPSC","status","cnag_id","species_short","link","dna","karyo","rna","seq","n_samples","date","animal_species","species_360_local_id","coming_from_clean"
"Callimico goeldii","Callimico goeldii",NA,"Goeldi's monke","Cebidae","QGH16-04313 / BARCELONA / 12902","CAPTIVE","F","Fibro","Callimico goeldii A568","Cal_Goe_2","ABA20007","BB5629","VU","Mammalia","A568","I_A568",1,FALSE,TRUE,NA,"Cal_Goe","https://www.iucnredlist.org/species/3564/191700340",TRUE,TRUE,TRUE,FALSE,1,"12/7/2024","Callimico goeldii","QGH16-04313 / BARCELONA / 12902","Zoo Barcelona"
"Sapajus apella","Sapajus apella",NA,"Tufted capuchin","Cebidae","WKP24-02118/MADRID Z / MCP52","CAPTIVE","U","Primary",NA,"Sap_Ape_1","ABA20157",NA,"LC","Mammalia","A610","I_A610",1,FALSE,FALSE,NA,"Sap_Ape",NA,FALSE,FALSE,FALSE,FALSE,1,"7/11/2024","Mono capuchino (Sapajus apella)","WKP24-02118/MADRID Z / MCP52","Zoo Madrid"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088851/BARCELONA / 11","WILD","F","Fibro","Pan troglodytes troglodytes A16","Pan_Tro_1","L-AD16",NA,"EN","Mammalia","A16","I_A16",1,FALSE,TRUE,NA,"Pan_Tro",NA,TRUE,TRUE,FALSE,FALSE,1,"5/6/2020","Chimpanzee ""la vieja""","MIG12-30088851/BARCELONA / 11","Zoo Barcelona"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00019","CAPTIVE","F","Fibro",NA,"Pan_Tro_2",NA,NA,"EN","Mammalia","A189","I_A189",1,FALSE,TRUE,NA,"Pan_Tro","https://www.iucnredlist.org/species/15933/129038584",TRUE,FALSE,FALSE,FALSE,1,"14/10/21","Pan troglodytes","QVG16-00019","Zoo Rio Safari Elche"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00023","CAPTIVE","F","Fibro",NA,"Pan_Tro_3",NA,NA,"EN","Mammalia","A190","I_A190",1,FALSE,TRUE,NA,"Pan_Tro","https://animaldiversity.org/accounts/Pan_troglodytes/",TRUE,FALSE,FALSE,FALSE,1,"14/10/21","Pan troglodytes","QVG16-00023","Zoo Rio Safari Elche"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00022","CAPTIVE","F","Fibro",NA,"Pan_Tro_4",NA,NA,"EN","Mammalia","A191","I_A191",1,FALSE,TRUE,NA,"Pan_Tro","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,FALSE,FALSE,1,"14/10/21","Pan troglodytes","QVG16-00022","Zoo Rio Safari Elche"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","QVG16-00018","WILD","F","Fibro",NA,"Pan_Tro_5",NA,NA,"EN","Mammalia","A192","I_A192",1,FALSE,TRUE,NA,"Pan_Tro",NA,TRUE,FALSE,FALSE,FALSE,1,"14/10/21","Pan troglodytes","QVG16-00018","Zoo Rio Safari Elche"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088854","WILD","F","Fibro",NA,"Pan_Tro_6","AX8911",NA,"EN","Mammalia","A226","I_A226",2,FALSE,TRUE,NA,"Pan_Tro",NA,FALSE,FALSE,FALSE,FALSE,1,"14/12/21","Chimpancé","MIG12-30088854/4368","Zoo Barcelona"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088854","WILD","F","Fibro",NA,"Pan_Tro_7","AX8911",NA,"EN","Mammalia","A641","I_A226",2,FALSE,TRUE,NA,"Pan_Tro",NA,FALSE,FALSE,FALSE,FALSE,1,"18/2/2025","Pan troglodytes troglodytes","MIG12-30088854 / BARCELONA / 4368","Zoo Barcelona"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088855","WILD","F","Fibro",NA,"Pan_Tro_8","AX8910",NA,"EN","Mammalia","A290","I_A290",1,FALSE,TRUE,NA,"Pan_Tro",NA,TRUE,FALSE,FALSE,FALSE,1,"24/03/22","Central chimpanzee","MIG12-30088855","Zoo Barcelona"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","MIG12-30088895","WILD","M","Fibro",NA,"Pan_Tro_9","ABA23288","BB1550","EN","Mammalia","A322","I_A322",1,TRUE,TRUE,NA,"Pan_Tro",NA,TRUE,FALSE,TRUE,FALSE,1,"17/05/2022","Chimpanzee","MIG12-30088895/4367","Zoo Barcelona"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","-",NA,NA,"Fibro","iPSC 23","Pan_Tro_10","L-AD11","BB1554","EN","Mammalia","A11","I_A11",1,TRUE,TRUE,NA,"Pan_Tro",NA,TRUE,TRUE,FALSE,FALSE,1,"13/12/2019","Chimpanzee","MIG12-29591105/8890","Zoo Barcelona"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","Julieta","CAPTIVE","F","Fibro",NA,"Pan_Tro_11",NA,NA,"EN","Mammalia","A824","I_A824",1,FALSE,TRUE,NA,"Pan_Tro",NA,FALSE,FALSE,FALSE,FALSE,1,"21/5/2026","Pan troglodytes ""Julieta""","VKM22-06355/BARCELONA / 14500","BIOPARC VALÈNCIA"
"Pan troglodytes troglodytes","Pan troglodytes","troglodytes","Central chimpanzee","Hominidae","Lola","CAPTIVE","F","Fibro",NA,"Pan_Tro_12",NA,NA,"EN","Mammalia","A793","I_A793",1,FALSE,TRUE,NA,"Pan_Tro",NA,FALSE,FALSE,FALSE,FALSE,1,"1/4/2026","Pan troglodytes verus ""LOLA""","QGH13-01130/BARCELONA / 11920","Bioparc Fuengirola"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","QGH15-02323","CAPTIVE","F","Fibro",NA,"Gor_Gor_1","AX8909","BB1525","CR","Mammalia","A278","I_A278",1,TRUE,TRUE,NA,"Gor_Gor","https://www.iucnredlist.org/species/9404/136250858",TRUE,FALSE,TRUE,FALSE,1,"03/03/22","Gorilla","QGH15-02323","Zoo Barcelona"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","-",NA,NA,"Primary",NA,"Gor_Gor_2",NA,NA,"CR","Mammalia","A202","I_A202",1,FALSE,FALSE,NA,"Gor_Gor","https://animaldiversity.org/accounts/Gorilla_gorilla/",FALSE,FALSE,FALSE,FALSE,1,"29/10/21","Gorilla gorilla","PC028","Zoo Parque de la Naturaleza Cabarceno"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","1767916/BARCELONA / 5340","CAPTIVE","M","Fibro","Gorilla gorilla A522","Gor_Gor_3",NA,"BB1526","CR","Mammalia","A522","I_A522",1,FALSE,TRUE,NA,"Gor_Gor","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9595&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,TRUE,TRUE,FALSE,1,"6/2/2024","Gorilla gorilla gorilla","1767916/BARCELONA / 5340","Zoo Barcelona"
"Gorilla gorilla","Gorilla gorilla",NA,"Western Gorilla","Hominidae","MIG12-29480677/MADRID Z / GOC11","CAPTIVE","M","Fibro",NA,"Gor_Gor_4",NA,NA,"CR","Mammalia","A613","I_A613",1,FALSE,TRUE,NA,"Gor_Gor",NA,TRUE,FALSE,FALSE,FALSE,1,"13/11/2024","Gorilla gorilla","MIG12-29480677/MADRID Z / GOC11","Zoo Madrid"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","MIG12-28734764","-","F","Fibro",NA,"Ate_Hyb_1","AT6849/ORGONE_01","BB1540","CR","Mammalia","A73","I_A73",1,FALSE,TRUE,NA,"Ate_Hyb","https://www.iucnredlist.org/species/39961/17929680",TRUE,TRUE,TRUE,FALSE,1,"02/02/21","Ateles hybridus","MIG12-28734764/6040","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH19-05276/13598","CAPTIVE","U","Fibro",NA,"Ate_Hyb_2","L-AD5",NA,"CR","Mammalia","A5","I_A5",1,FALSE,TRUE,NA,"Ate_Hyb","https://animaldiversity.org/accounts/Ateles_hybridus/",TRUE,FALSE,FALSE,FALSE,2,"11/8/2019, 26/11/2019","Ateles hybridus (mono arana)","QGH19-05276/13598","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH16-04259/BCN12875","CAPTIVE","F","Fibro",NA,"Ate_Hyb_3",NA,NA,"CR","Mammalia","A186","I_A186",1,FALSE,TRUE,NA,"Ate_Hyb","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=129801&lvl=3&lin=f&keep=1&srchmode=1&unlock",TRUE,FALSE,FALSE,FALSE,1,"06/10121","Ateles hybridus","QGH16-04259/12875","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","16879/2354","WILD","F","Fibro",NA,"Ate_Hyb_4",NA,NA,"CR","Mammalia","A187","I_A187",1,FALSE,TRUE,NA,"Ate_Hyb",NA,FALSE,FALSE,FALSE,FALSE,1,"06/10/21","Áteles hybridus","16879/2354","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","MIG12-29017598","CAPTIVE","F","Fibro",NA,"Ate_Hyb_5","AY5184",NA,"CR","Mammalia","A282","I_A282",1,TRUE,TRUE,NA,"Ate_Hyb",NA,TRUE,FALSE,FALSE,FALSE,1,"08/03/22","Mono araña","MIG12-29017598/BARCELONA / 11694","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06077","CAPTIVE","M","Fibro",NA,"Ate_Hyb_6",NA,NA,"CR","Mammalia","A327","I_A327",1,FALSE,TRUE,NA,"Ate_Hyb",NA,TRUE,FALSE,FALSE,FALSE,1,"23/05/2022","Ateles hybridus","QGH22-06077","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH22-06222/QGH22-06222","CAPTIVE","U","Primary",NA,"Ate_Hyb_7",NA,NA,"CR","Mammalia","A412","I_A412",1,FALSE,FALSE,NA,"Ate_Hyb",NA,FALSE,FALSE,FALSE,FALSE,2,"11/10/2022","Ateles Hybridus, Pteropus lylei","QGH22-06222/Barcelona14222, MIG12-283224384/Barcelona10877","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae","QGH16-04259/ BARCELONA / 12875","CAPTIVE",NA,"Primary",NA,"Ate_Hyb_8",NA,NA,"CR","Mammalia","A775","I_A775",1,FALSE,FALSE,NA,"Ate_Hyb",NA,FALSE,FALSE,FALSE,FALSE,1,"17/2/2026","Ateles sp.","QGH16-04259/ BARCELONA / 12875","Zoo Barcelona"
"Ateles hybridus","Ateles hybridus",NA,"Brown Spider Monkey","Atelidae",NA,"CAPTIVE",NA,"Fibro",NA,"Ate_Hyb_9",NA,NA,"CR","Mammalia","A780","I_A780",1,FALSE,TRUE,NA,"Ate_Hyb",NA,FALSE,FALSE,FALSE,FALSE,1,"25/2/2026","Ateles hybridus","AP26-0047","Zoo Barcelona"
"Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","MIG12-3008890","CAPTIVE","F","Fibro",NA,"Pon_Pyg_1","ORGONE_07","BB5600","CR","Mammalia","A318","I_A318",1,FALSE,TRUE,NA,"Pon_Pyg","https://animaldiversity.org/accounts/Pongo_pygmaeus/",TRUE,FALSE,TRUE,FALSE,1,"17/05/2022","Pongo pygmaeus pygmaeus (orangu)","MIG12-30088890/5671","Zoo Barcelona"
"Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","Antoine Blancher (Chris Tyler-Smith)","-",NA,"Fibro","Pongo pygmeaus A157","Pon_Pyg_2","AX8918/ORGONE_07","BB1575","CR","Mammalia","A157","I_A157",1,TRUE,TRUE,NA,"Pon_Pyg",NA,TRUE,TRUE,FALSE,FALSE,1,"23/03/21","Orangutan (Pongo)","MIG12-29591142/BARCELONA / 11341","Antoine Blancher (Chris Tyler-Smith)"
"Pongo pygmaeus","Pongo pygmaeus",NA,"Northwest Bornean orangutan","Hominidae","QGH22-06066/BARCELONA / 14107","CAPTIVE","M","Fibro",NA,"Pon_Pyg_3",NA,"BB1555","CR","Mammalia","A461","I_A461",1,FALSE,TRUE,NA,"Pon_Pyg",NA,TRUE,FALSE,TRUE,FALSE,1,"23/05/2023","Pongo pygmaeus pygmaeus","QGH22-06066","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","MC21",NA,NA,"Primary",NA,"Cer_Lun_1",NA,NA,"EN","Mammalia","A162","I_A162",1,FALSE,FALSE,NA,"Cer_Lun",NA,FALSE,FALSE,FALSE,FALSE,1,"29/07/21","Cercocebus atys lunulatus","MC21","Zoo Jerez"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","Cercocebus atys lunulatus A92","Cer_Lun_2","AX8907","BB1566","EN","Mammalia","A92","I_A92",3,FALSE,TRUE,NA,"Cer_Lun","https://www.iucnredlist.org/species/4206/92247733",TRUE,TRUE,TRUE,FALSE,1,"18/03/21","Cercocebus atys lunulatus","QGH16-04243","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","Cercocebus atys lunulatus A92","Cer_Lun_3","AX8907","BB1566","EN","Mammalia","A219","I_A92",3,FALSE,TRUE,NA,"Cer_Lun","https://www.iucnredlist.org/species/4206/92247733",TRUE,TRUE,TRUE,FALSE,1,"26/11/21","White-napped Mangabey","QGH16-04243","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243","CAPTIVE","F","Fibro","Cercocebus atys lunulatus A92","Cer_Lun_4","AX8907","BB1566","EN","Mammalia","A368","I_A92",3,FALSE,TRUE,NA,"Cer_Lun","https://www.iucnredlist.org/species/4206/92247733",TRUE,TRUE,TRUE,FALSE,1,"29/07/2022","Cercocebus atys lunulatus","QGH16-04243","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04193/: BARCELONA / 12808","CAPTIVE","M","Fibro",NA,"Cer_Lun_5","AX8915","BB1571","EN","Mammalia","A102","I_A102",3,FALSE,TRUE,NA,"Cer_Lun","https://animaldiversity.org/accounts/Cercocebus_atys/",TRUE,TRUE,TRUE,FALSE,1,"15/04/21","Cercocebus atys lunulatus","QGH16-04193","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04193/: BARCELONA / 12808","CAPTIVE","M","Fibro",NA,"Cer_Lun_6","AX8915","BB1571","EN","Mammalia","A206","I_A102",3,FALSE,TRUE,NA,"Cer_Lun","https://animaldiversity.org/accounts/Cercocebus_atys/",TRUE,TRUE,TRUE,FALSE,1,"5/11/21","Cercocebus atys lunulatus","QGH16-04193","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04193/: BARCELONA / 12808","CAPTIVE","M","Fibro",NA,"Cer_Lun_7","AX8915","BB1571","EN","Mammalia","A306","I_A102",3,FALSE,TRUE,NA,"Cer_Lun","https://animaldiversity.org/accounts/Cercocebus_atys/",TRUE,TRUE,TRUE,FALSE,1,"06/05/2022","Cercocebus atys lunulatus
 (=A206)","QGH16-04193/ BARCELONA / 12808","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","4858688/JEREZ / MC2","CAPTIVE","F","Primary",NA,"Cer_Lun_8",NA,NA,"EN","Mammalia","A241","I_A241",1,FALSE,FALSE,NA,"Cer_Lun","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=9531&lvl=3&lin=f&keep=1&srchmode=1&unlock",FALSE,FALSE,FALSE,FALSE,1,"30/12/21","Cercocebus atys lunulatus","4858688/JEREZ / MC2","Zoo Jerez"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04293/BARCELONA / 12898","CAPTIVE","F","Fibro",NA,"Cer_Lun_9","AX8908",NA,"EN","Mammalia","A369","I_A369",1,FALSE,TRUE,NA,"Cer_Lun",NA,TRUE,FALSE,FALSE,TRUE,1,"29/07/2022","Cercocebus atys lunulatus","QGH16-04293","Zoo Barcelona"
"Cercocebus  lunulatus","Cercocebus lunulatus",NA,"White-naped Mangabey","Cercopithecidae","QGH16-04243 / BARCELONA / 12855","CAPTIVE","F","Fibro",NA,"Cer_Lun_10",NA,NA,"EN","Mammalia","A622","I_A622",1,FALSE,TRUE,NA,"Cer_Lun",NA,FALSE,FALSE,FALSE,FALSE,1,"29/11/2024","Cercocebus lunulatus","QGH16-04243 / BARCELONA / 12855","Zoo Barcelona"
"Cercocebus torquatus","Cercocebus torquatus",NA,"Red-capped mangabey","Cercopithecidae","QGH14-02193/BARCELONA / 12333","CAPTIVE","M","Fibro",NA,"Cer_Tor_1","ABA23445","BB5570","EN","Mammalia","A183","I_A183",1,FALSE,TRUE,NA,"Cer_Tor","https://www.iucnredlist.org/species/4201/154210757",TRUE,FALSE,TRUE,FALSE,2,"01/10/21, 23/09/2022","Cercocebus torquatus","QGH14-02193, QGH14-02193/12333","Zoo Barcelona"
"Cercocebus torquatus","Cercocebus torquatus",NA,"Red-capped mangabey","Cercopithecidae","5724123 Barcelona/9381","CAPTIVE","M","Fibro",NA,"Cer_Tor_2",NA,NA,"EN","Mammalia","A287","I_A287",1,FALSE,TRUE,NA,"Cer_Tor","https://www.ncbi.nlm.nih.gov/search/all/?term=Cercocebus%20torquatus",TRUE,FALSE,FALSE,FALSE,2,"23/03/22, 23/09/2022","Mangabey ( Cercocebus torquatus), Cercocebus torquatus","5724123 Barcelona/9381, 5724123/9381","Zoo Barcelona"
"Lophocebus aterrimus","Lophocebus aterrimus",NA,"Black Mangabey","Cercopithecidae","QVG16-00005/ELCHE SAF / 1301","CAPTIVE","M","unclear",NA,"Lop_Ate_1",NA,NA,"VU","Mammalia","A154","I_A154",1,FALSE,TRUE,NA,"Lop_Ate","https://www.iucnredlist.org/species/12310/166607638",FALSE,FALSE,FALSE,FALSE,1,"13/07/21","Lophocebus aterrimus","QVG16-00005/ELCHE SAF / 1301","Zoo Rio Safari Elche"
"Lophocebus aterrimus","Lophocebus aterrimus",NA,"Black Mangabey","Cercopithecidae","MIG12-28090305/ELCHE SAF / 1337","CAPTIVE","F","unclear",NA,"Lop_Ate_2",NA,NA,"VU","Mammalia","A277","I_A277",1,FALSE,TRUE,NA,"Lop_Ate","https://animaldiversity.org/accounts/Cercopithecus_wolfi/",FALSE,FALSE,FALSE,FALSE,1,"02/03/22","Lophocebus aterrimus","MIG12-28090305/ELCHE SAF / 1337","Zoo Rio Safari Elche"
"Lophocebus aterrimus","Lophocebus aterrimus",NA,"Black Mangabey","Cercopithecidae","QVG23-00403/ELCHE SAF / 1869","CAPTIVE","M","Fibro",NA,"Lop_Ate_3",NA,NA,"VU","Mammalia","A789","I_A789",1,FALSE,TRUE,NA,"Lop_Ate","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",FALSE,FALSE,FALSE,FALSE,1,"24/3/2026","Lophocebus aterrimus","QVG23-00403/ELCHE SAF / 1869","Riosafari Elx"
"Mandrillus sphinx","Mandrillus sphinx",NA,"Mandrill","Cercopithecidae","WKP21-01923/MN31","CAPTIVE","F","Fibro","Mandrillus sphinx A163","Man_Sph_1","AX8919","BB5584","VU","Mammalia","A163","I_A163",1,TRUE,TRUE,NA,"Man_Sph","https://www.iucnredlist.org/species/12754/17952325",TRUE,TRUE,TRUE,FALSE,1,"29/07/21","Mandrillus sphinx","WKP21-01923","Zoo Madrid"
"Mandrillus sphinx","Mandrillus sphinx",NA,"Mandrill","Cercopithecidae","8425827/MADRIDZ/MN17","CAPTIVE","M","Fibro",NA,"Man_Sph_2","ABA23284",NA,"VU","Mammalia","A339","I_A339",1,FALSE,TRUE,NA,"Man_Sph","https://animaldiversity.org/accounts/Mandrillus_sphinx/",TRUE,FALSE,TRUE,FALSE,1,"09/06/2022","Mandrillus sphinx","8425827/MADRID Z / MN17","Zoo Madrid"
"Mandrillus sphinx","Mandrillus sphinx",NA,"Mandrill","Cercopithecidae","MIG12-29480735/MADRID Z / MN16","CAPTIVE","F","Fibro",NA,"Man_Sph_3",NA,NA,"VU","Mammalia","A618","I_A618",1,FALSE,TRUE,NA,"Man_Sph","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,TRUE,FALSE,1,"26/11/2024","Mandrillus sphinx","MIG12-29480735/MADRID Z / MN16","Zoo Madrid"
"Mandrillus leucophaeus","Mandrillus leucophaeus",NA,"Drill","Cercopithecidae","QGH13-01342","CAPTIVE","F","Fibro",NA,"Man_Leu_1",NA,NA,"VU","Mammalia","A360","I_A360",1,FALSE,TRUE,NA,"Man_Leu","https://www.iucnredlist.org/species/12753/17952490",FALSE,FALSE,FALSE,FALSE,1,"11/07/2022","Mandrillus leucophaeus","QGH13-01342","Zoo Barcelona"
"Mandrillus leucophaeus","Mandrillus leucophaeus",NA,"Drill","Cercopithecidae","QGH14-02210","CAPTIVE","F","Fibro",NA,"Man_Leu_2",NA,NA,"VU","Mammalia","A359","I_A359",1,FALSE,TRUE,NA,"Man_Leu",NA,FALSE,FALSE,FALSE,FALSE,1,"11/07/2022","Mandrillus leucophaeus","QGH14-02210","Zoo Barcelona"
"Mandrillus leucophaeus","Mandrillus leucophaeus",NA,"Drill","Cercopithecidae","MIG12-29591019/BARCELONA / 6329","CAPTIVE","F","Fibro",NA,"Man_Leu_3",NA,NA,"VU","Mammalia","A381","I_A381",1,FALSE,TRUE,NA,"Man_Leu",NA,TRUE,FALSE,FALSE,FALSE,1,"17/08/2022","Mandrillus leucophaeus","MIG12-29591019/barcelona/6329","Zoo Barcelona"
"Miopithecus ogouensis","Miopithecus ogouensis",NA,"Northern Talapoin Monkey","Cercopithecidae","QGH21-05798/ BARCELONA / 13935","CAPTIVE","U","Primary",NA,"Mio_Ogo_1",NA,NA,"NT","Mammalia","A165","I_A165",1,FALSE,FALSE,NA,"Mio_Ogo","https://www.iucnredlist.org/species/41570/17953573",FALSE,FALSE,FALSE,FALSE,1,"10/08/10","Miopithecus ogounensis (talapoin)","QGH21-05798/ BARCELONA / 13935","Zoo Barcelona"
"Miopithecus ogouensis","Miopithecus ogouensis",NA,"Northern Talapoin Monkey","Cercopithecidae","YRV19-03423/13504/BARCELONA","-","F","Fibro",NA,"Mio_Ogo_2","ABA23427","BB5585","NT","Mammalia","A272","I_A272",1,TRUE,TRUE,NA,"Mio_Ogo","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi",TRUE,FALSE,TRUE,FALSE,1,"18/2/22","Miopithecus ogouensis","YRV19-03423/13504/BARCELONA","Zoo Barcelona"
"Miopithecus talapoin","Miopithecus talapoin",NA,"Southern Talapoin Monkey","Cercopithecidae","MIG12-28734712/BARCELONA / 10756","WILD","F","Fibro",NA,"Mio_Tal_1",NA,NA,"VU","Mammalia","A765","I_A765",1,FALSE,TRUE,NA,"Mio_Tal",NA,FALSE,FALSE,FALSE,FALSE,1,"5/2/2026","Miopithecus talapoin","MIG12-28734712/BARCELONA / 10756","Zoo Barcelona"
"Cercopithecus neglectus","Cercopithecus neglectus",NA,"De Brazza’s Monkey","Cercopithecidae","26674024/13192","CAPTIVE","F","Fibro",NA,"Cer_Neg_1",NA,NA,"LC","Mammalia","A174","I_A174",1,FALSE,TRUE,NA,"Cer_Neg","https://www.iucnredlist.org/species/4223/17947167",FALSE,FALSE,FALSE,FALSE,1,"08/09/21","Cercopithecus neglectus","26674024/13192","Zoo Barcelona"
"Cercopithecus neglectus","Cercopithecus neglectus",NA,"De Brazza’s Monkey","Cercopithecidae","23668408/ BARCELONA / 13079","CAPTIVE","M","Fibro",NA,"Cer_Neg_2",NA,NA,"LC","Mammalia","A616","I_A616",1,FALSE,TRUE,NA,"Cer_Neg",NA,TRUE,FALSE,FALSE,FALSE,1,"15/11/2024","Cercopithecus neglectus","23668408/ BARCELONA / 13079","Zoo Barcelona"
"Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","NO ZIMS (F/HYBRDID?)",NA,NA,"Fibro",NA,"Pap_Cyn_1","AY5183","BB1535","LC?","Mammalia","A274","I_A274",1,FALSE,TRUE,NA,"Pap_Cyn",NA,TRUE,FALSE,TRUE,FALSE,1,"21/2/22","Papio cynocephalus","not known","Zoo Madrid"
"Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","NO ZIMS",NA,NA,"Fibro",NA,"Pap_Cyn_2","ABA20131",NA,"LC?","Mammalia","A530","I_A530",1,FALSE,TRUE,NA,"Pap_Cyn",NA,TRUE,FALSE,TRUE,FALSE,1,"18/3/2024","Papio cynocephalus","WKP12-0003/MADRID Z / CEEN2","Zoo Madrid"
"Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","NO ZIMS",NA,NA,"Fibro",NA,"Pap_Cyn_3",NA,NA,"LC?","Mammalia","A639","I_A639",1,FALSE,TRUE,NA,"Pap_Cyn",NA,TRUE,FALSE,FALSE,FALSE,1,"12/2/2025","Papion","27918006/MADRID Z / ARR284","Zoo Madrid"
"Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","Papio (0/1 ""467S"" PIEL)",NA,NA,"Fibro",NA,"Pap_Cyn_4",NA,NA,"LC?","Mammalia","A736","I_A736",1,FALSE,TRUE,NA,"Pap_Cyn",NA,FALSE,FALSE,FALSE,FALSE,1,"17/10/2025","Papio (0/1 ""467S"" PIEL)","26633924/10440","Zoo Madrid"
"Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","Papio (oreja izquierda)",NA,NA,"Primary",NA,"Pap_Cyn_5",NA,NA,"LC?","Mammalia","A737","I_A737",1,FALSE,FALSE,NA,"Pap_Cyn",NA,FALSE,FALSE,FALSE,FALSE,1,"17/10/2025","Papio (oreja izquierda)","26633924/10440","Zoo Madrid"
"Papio cynocephalus","Papio cynocephalus",NA,"Yellow Baboon","Cercopithecidae","Papio (Tuerto cojera EPD)",NA,NA,"Primary",NA,"Pap_Cyn_6",NA,NA,"LC?","Mammalia","A738","I_A738",1,FALSE,FALSE,NA,"Pap_Cyn",NA,FALSE,FALSE,FALSE,FALSE,1,"17/10/2025","Papio (Tuerto cojera EPD)","26633924/10440","Zoo Madrid"
